Tabulation function:
x		f(x)		Comment
-0.53600	-0.30032
-0.53400	-0.29919
-0.53200	-0.29805
-0.53000	-0.29691
-0.52800	-0.29577
-0.52600	-0.29464
-0.52400	-0.29350
-0.52200	-0.29236
-0.52000	-0.29122
-0.51800	-0.29008
-0.51600	-0.28894
-0.51400	-0.28780
-0.51200	-0.28666
-0.51000	-0.28552
-0.50800	-0.28438
-0.50600	-0.28323
-0.50400	-0.28209
-0.50200	-0.28095
-0.50000	-0.27981
-0.49800	-0.27866
-0.49600	-0.27752
-0.49400	-0.27638
-0.49200	-0.27523
-0.49000	-0.27409
-0.48800	-0.27295
-0.48600	-0.27180
-0.48400	-0.27065
-0.48200	-0.26951
-0.48000	-0.26836
-0.47800	-0.26722
-0.47600	-0.26607
-0.47400	-0.26492
-0.47200	-0.26378
-0.47000	-0.26263
-0.46800	-0.26148
-0.46600	-0.26034
-0.46400	-0.25919
-0.46200	-0.25804
-0.46000	-0.25689
-0.45800	-0.25574
-0.45600	-0.25459
-0.45400	-0.25344
-0.45200	-0.25229
-0.45000	-0.25114
-0.44800	-0.24999
-0.44600	-0.24884
-0.44400	-0.24769
-0.44200	-0.24654
-0.44000	-0.24539
-0.43800	-0.24424
-0.43600	-0.24309
-0.43400	-0.24194
-0.43200	-0.24079
-0.43000	-0.23964
-0.42800	-0.23848
-0.42600	-0.23733
-0.42400	-0.23618
-0.42200	-0.23503
-0.42000	-0.23388
-0.41800	-0.23272
-0.41600	-0.23157
-0.41400	-0.23042
-0.41200	-0.22926
-0.41000	-0.22811
-0.40800	-0.22696
-0.40600	-0.22580
-0.40400	-0.22465
-0.40200	-0.22350
-0.40000	-0.22234
-0.39800	-0.22119
-0.39600	-0.22004
-0.39400	-0.21888
-0.39200	-0.21773
-0.39000	-0.21657
-0.38800	-0.21542
-0.38600	-0.21426
-0.38400	-0.21311
-0.38200	-0.21195
-0.38000	-0.21080
-0.37800	-0.20965
-0.37600	-0.20849
-0.37400	-0.20734
-0.37200	-0.20618
-0.37000	-0.20503
-0.36800	-0.20387
-0.36600	-0.20272
-0.36400	-0.20156
-0.36200	-0.20041
-0.36000	-0.19925
-0.35800	-0.19810
-0.35600	-0.19694
-0.35400	-0.19579
-0.35200	-0.19464
-0.35000	-0.19348
-0.34800	-0.19233
-0.34600	-0.19117
-0.34400	-0.19002
-0.34200	-0.18886
-0.34000	-0.18771
-0.33800	-0.18655
-0.33600	-0.18540
-0.33400	-0.18425
-0.33200	-0.18309
-0.33000	-0.18194
-0.32800	-0.18079
-0.32600	-0.17963
-0.32400	-0.17848
-0.32200	-0.17733
-0.32000	-0.17617
-0.31800	-0.17502
-0.31600	-0.17387
-0.31400	-0.17271
-0.31200	-0.17156
-0.31000	-0.17041
-0.30800	-0.16926
-0.30600	-0.16811
-0.30400	-0.16695
-0.30200	-0.16580
-0.30000	-0.16465
-0.29800	-0.16350
-0.29600	-0.16235
-0.29400	-0.16120
-0.29200	-0.16005
-0.29000	-0.15890
-0.28800	-0.15775
-0.28600	-0.15660
-0.28400	-0.15545
-0.28200	-0.15430
-0.28000	-0.15315
-0.27800	-0.15201
-0.27600	-0.15086
-0.27400	-0.14971
-0.27200	-0.14856
-0.27000	-0.14742
-0.26800	-0.14627
-0.26600	-0.14512
-0.26400	-0.14398
-0.26200	-0.14283
-0.26000	-0.14169
-0.25800	-0.14054
-0.25600	-0.13940
-0.25400	-0.13825
-0.25200	-0.13711
-0.25000	-0.13597
-0.24800	-0.13482
-0.24600	-0.13368
-0.24400	-0.13254
-0.24200	-0.13140
-0.24000	-0.13026
-0.23800	-0.12912
-0.23600	-0.12798
-0.23400	-0.12684
-0.23200	-0.12570
-0.23000	-0.12456
-0.22800	-0.12342
-0.22600	-0.12229
-0.22400	-0.12115
-0.22200	-0.12001
-0.22000	-0.11888
-0.21800	-0.11774
-0.21600	-0.11661
-0.21400	-0.11547
-0.21200	-0.11434
-0.21000	-0.11321
-0.20800	-0.11208
-0.20600	-0.11095
-0.20400	-0.10982
-0.20200	-0.10869
-0.20000	-0.10756
-0.19800	-0.10643
-0.19600	-0.10530
-0.19400	-0.10417
-0.19200	-0.10305
-0.19000	-0.10192
-0.18800	-0.10079
-0.18600	-0.09967
-0.18400	-0.09855
-0.18200	-0.09742
-0.18000	-0.09630
-0.17800	-0.09518
-0.17600	-0.09406
-0.17400	-0.09294
-0.17200	-0.09182
-0.17000	-0.09070
-0.16800	-0.08958
-0.16600	-0.08847
-0.16400	-0.08735
-0.16200	-0.08624
-0.16000	-0.08512
-0.15800	-0.08401
-0.15600	-0.08290
-0.15400	-0.08179
-0.15200	-0.08068
-0.15000	-0.07957
-0.14800	-0.07846
-0.14600	-0.07735
-0.14400	-0.07625
-0.14200	-0.07514
-0.14000	-0.07404
-0.13800	-0.07293
-0.13600	-0.07183
-0.13400	-0.07073
-0.13200	-0.06963
-0.13000	-0.06853
-0.12800	-0.06743
-0.12600	-0.06634
-0.12400	-0.06524
-0.12200	-0.06415
